Using device: cuda
[DavisDatasetP13D] input pairs: 30056
[DavisDatasetP13D] kept pairs : 28696
[DavisDatasetP13D] missing counts: {'drug_1d': 0, 'drug_2d': 0, 'protein_1d': 0, 'protein_3d': 1360}
TOTAL SIZE: 28696
TRAIN SIZE: 22956
VAL SIZE: 5740
SPLIT JSON: data/splits/davis_fixed_split_size2.json
MODEL: drug_1d + protein_1d + protein_3d + softclip(drug-protein) + pcl(protein1d-protein3d)

EPOCH 1/30
  STEP 100/11478 | TOTAL_LOSS=0.658329 | REG_LOSS=0.516758 | SOFTCLIP_LOSS=0.696045 | PCL_LOSS=0.719657 | MEAN_GATE=0.5108 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.718859
  STEP 10800/11478 | TOTAL_LOSS=0.423606 | REG_LOSS=0.327301 | SOFTCLIP_LOSS=0.686107 | PCL_LOSS=0.276937 | MEAN_GATE=0.1626 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.572103
  STEP 10900/11478 | TOTAL_LOSS=0.725904 | REG_LOSS=0.646655 | SOFTCLIP_LOSS=0.792457 | PCL_LOSS=0.000035 | MEAN_GATE=0.2911 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.804149
  STEP 11000/11478 | TOTAL_LOSS=0.446678 | REG_LOSS=0.379186 | SOFTCLIP_LOSS=0.660622 | PCL_LOSS=0.014293 | MEAN_GATE=0.1268 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.615781
  STEP 11100/11478 | TOTAL_LOSS=0.200884 | REG_LOSS=0.165699 | SOFTCLIP_LOSS=0.351800 | PCL_LOSS=0.000051 | MEAN_GATE=0.3621 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.407062
  STEP 11200/11478 | TOTAL_LOSS=0.087233 | REG_LOSS=0.017806 | SOFTCLIP_LOSS=0.694268 | PCL_LOSS=0.000003 | MEAN_GATE=0.2059 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.133438
  STEP 11300/11478 | TOTAL_LOSS=1.872682 | REG_LOSS=1.742955 | SOFTCLIP_LOSS=0.576776 | PCL_LOSS=0.720495 | MEAN_GATE=0.2071 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.320210
  STEP 11400/11478 | TOTAL_LOSS=1.155347 | REG_LOSS=1.088233 | SOFTCLIP_LOSS=0.671131 | PCL_LOSS=0.000006 | MEAN_GATE=0.3819 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.043184
[EPOCH 008/030] TRAIN: TOTAL=0.656064 | REG=0.592212 | SOFTCLIP=0.534571 | PCL=0.103954 | RMSE=0.769553 | MAE=0.525812 | CI=0.760611 | RM2=0.266091
[EPOCH 008/030] VAL  : TOTAL=0.511564 | REG=0.489797 | SOFTCLIP=0.145942 | PCL=0.071729 | RMSE=0.699855 | MAE=0.422653 | CI=0.815641 | RM2=0.398033

EPOCH 9/30
  STEP 100/11478 | TOTAL_LOSS=1.105185 | REG_LOSS=1.105185 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.000000 | MEAN_GATE=0.3510 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=1.051278
  STEP 200/11478 | TOTAL_LOSS=0.203365 | REG_LOSS=0.135253 | SOFTCLIP_LOSS=0.681120 | PCL_LOSS=0.000000 | MEAN_GATE=0.2300 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.367768
  STEP 300/11478 | TOTAL_LOSS=0.148527 | REG_LOSS=0.079188 | SOFTCLIP_LOSS=0.693389 | PCL_LOSS=0.000000 | MEAN_GATE=0.2970 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.281404
  STEP 400/11478 | TOTAL_LOSS=0.115810 | REG_LOSS=0.048861 | SOFTCLIP_LOSS=0.667831 | PCL_LOSS=0.001653 | MEAN_GATE=0.1949 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.221046
  STEP 500/11478 | TOTAL_LOSS=0.148508 | REG_LOSS=0.118118 | SOFTCLIP_LOSS=0.231748 | PCL_LOSS=0.072154 | MEAN_GATE=0.4296 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.343683
  STEP 600/11478 | TOTAL_LOSS=0.268060 | REG_LOSS=0.197598 | SOFTCLIP_LOSS=0.704097 | PCL_LOSS=0.000520 | MEAN_GATE=0.2739 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.444520
  STEP 700/11478 | TOTAL_LOSS=0.068690 | REG_LOSS=0.068690 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.000004 | MEAN_GATE=0.3171 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.262087
  STEP 800/11478 | TOTAL_LOSS=0.356115 | REG_LOSS=0.293109 | SOFTCLIP_LOSS=0.630060 | PCL_LOSS=0.000000 | MEAN_GATE=0.2983 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.541395
  STEP 900/11478 | TOTAL_LOSS=1.496756 | REG_LOSS=1.460736 | SOFTCLIP_LOSS=0.360206 | PCL_LOSS=0.000002 | MEAN_GATE=0.2175 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.208609
  STEP 1000/11478 | TOTAL_LOSS=0.550726 | REG_LOSS=0.513957 | SOFTCLIP_LOSS=0.367388 | PCL_LOSS=0.000304 | MEAN_GATE=0.1439 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.716908
  STEP 1100/11478 | TOTAL_LOSS=0.476358 | REG_LOSS=0.440961 | SOFTCLIP_LOSS=0.353971 | PCL_LOSS=0.000000 | MEAN_GATE=0.2811 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.664049
  STEP 1200/11478 | TOTAL_LOSS=0.131274 | REG_LOSS=0.081764 | SOFTCLIP_LOSS=0.341318 | PCL_LOSS=0.153777 | MEAN_GATE=0.2383 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.285945
  STEP 1300/11478 | TOTAL_LOSS=0.416335 | REG_LOSS=0.346650 | SOFTCLIP_LOSS=0.696843 | PCL_LOSS=0.000007 | MEAN_GATE=0.3131 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.588770
  STEP 1400/11478 | TOTAL_LOSS=0.152424 | REG_LOSS=0.082932 | SOFTCLIP_LOSS=0.693339 | PCL_LOSS=0.001581 | MEAN_GATE=0.1041 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.287979
  STEP 1500/11478 | TOTAL_LOSS=0.084848 | REG_LOSS=0.084848 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.000000 | MEAN_GATE=0.2952 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.291287
  STEP 1600/11478 | TOTAL_LOSS=0.563846 | REG_LOSS=0.525616 | SOFTCLIP_LOSS=0.382305 | PCL_LOSS=0.000000 | MEAN_GATE=0.1941 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.724994
  STEP 1700/11478 | TOTAL_LOSS=0.401077 | REG_LOSS=0.346205 | SOFTCLIP_LOSS=0.548718 | PCL_LOSS=0.000000 | MEAN_GATE=0.2949 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.588392
  STEP 1800/11478 | TOTAL_LOSS=0.208078 | REG_LOSS=0.138091 | SOFTCLIP_LOSS=0.699872 | PCL_LOSS=0.000003 | MEAN_GATE=0.1469 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.371606
  STEP 1900/11478 | TOTAL_LOSS=3.267009 | REG_LOSS=3.193970 | SOFTCLIP_LOSS=0.730386 | PCL_LOSS=0.000000 | MEAN_GATE=0.4081 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.787168
  STEP 2000/11478 | TOTAL_LOSS=0.105727 | REG_LOSS=0.035936 | SOFTCLIP_LOSS=0.697860 | PCL_LOSS=0.000048 | MEAN_GATE=0.4386 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.189569
  STEP 2100/11478 | TOTAL_LOSS=3.379520 | REG_LOSS=3.322791 | SOFTCLIP_LOSS=0.567292 | PCL_LOSS=0.000000 | MEAN_GATE=0.2990 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.822852
  STEP 2200/11478 | TOTAL_LOSS=0.050628 | REG_LOSS=0.000879 | SOFTCLIP_LOSS=0.497491 | PCL_LOSS=0.000000 | MEAN_GATE=0.3140 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.029648
  STEP 2300/11478 | TOTAL_LOSS=1.028385 | REG_LOSS=0.947585 | SOFTCLIP_LOSS=0.807911 | PCL_LOSS=0.000091 | MEAN_GATE=0.2489 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.973440
  STEP 2400/11478 | TOTAL_LOSS=0.229069 | REG_LOSS=0.082155 | SOFTCLIP_LOSS=0.695516 | PCL_LOSS=0.773626 | MEAN_GATE=0.1872 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.286626
  STEP 2500/11478 | TOTAL_LOSS=0.138124 | REG_LOSS=0.102329 | SOFTCLIP_LOSS=0.357949 | PCL_LOSS=0.000000 | MEAN_GATE=0.2964 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.319889
  STEP 2600/11478 | TOTAL_LOSS=1.942649 | REG_LOSS=1.896631 | SOFTCLIP_LOSS=0.460176 | PCL_LOSS=0.000000 | MEAN_GATE=0.3406 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.377182
  STEP 2700/11478 | TOTAL_LOSS=3.029726 | REG_LOSS=2.962520 | SOFTCLIP_LOSS=0.672054 | PCL_LOSS=0.000000 | MEAN_GATE=0.2881 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.721197
  STEP 2800/11478 | TOTAL_LOSS=0.210217 | REG_LOSS=0.117702 | SOFTCLIP_LOSS=0.695610 | PCL_LOSS=0.229539 | MEAN_GATE=0.3622 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.343077
  STEP 2900/11478 | TOTAL_LOSS=0.610865 | REG_LOSS=0.550384 | SOFTCLIP_LOSS=0.602176 | PCL_LOSS=0.002630 | MEAN_GATE=0.1315 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.741879
  STEP 3000/11478 | TOTAL_LOSS=0.146828 | REG_LOSS=0.060199 | SOFTCLIP_LOSS=0.696363 | PCL_LOSS=0.169921 | MEAN_GATE=0.2567 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.245355
  STEP 3100/11478 | TOTAL_LOSS=0.244922 | REG_LOSS=0.180102 | SOFTCLIP_LOSS=0.648196 | PCL_LOSS=0.000000 | MEAN_GATE=0.1408 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.424384
  STEP 3200/11478 | TOTAL_LOSS=0.081256 | REG_LOSS=0.015941 | SOFTCLIP_LOSS=0.651099 | PCL_LOSS=0.002050 | MEAN_GATE=0.1282 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.126256
  STEP 3300/11478 | TOTAL_LOSS=0.078472 | REG_LOSS=0.036167 | SOFTCLIP_LOSS=0.357548 | PCL_LOSS=0.065503 | MEAN_GATE=0.1367 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.190176
  STEP 3400/11478 | TOTAL_LOSS=0.349151 | REG_LOSS=0.202208 | SOFTCLIP_LOSS=0.662562 | PCL_LOSS=0.806872 | MEAN_GATE=0.2244 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.449675
  STEP 3500/11478 | TOTAL_LOSS=0.054050 | REG_LOSS=0.001579 | SOFTCLIP_LOSS=0.515455 | PCL_LOSS=0.009251 | MEAN_GATE=0.2194 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.039738
  STEP 3600/11478 | TOTAL_LOSS=0.735029 | REG_LOSS=0.661472 | SOFTCLIP_LOSS=0.735569 | PCL_LOSS=0.000003 | MEAN_GATE=0.3029 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.813309
  STEP 3700/11478 | TOTAL_LOSS=0.120898 | REG_LOSS=0.088743 | SOFTCLIP_LOSS=0.321547 | PCL_LOSS=0.000000 | MEAN_GATE=0.2858 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.297898
  STEP 3800/11478 | TOTAL_LOSS=4.139633 | REG_LOSS=4.000159 | SOFTCLIP_LOSS=0.686566 | PCL_LOSS=0.708176 | MEAN_GATE=0.1313 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=2.000040
  STEP 3900/11478 | TOTAL_LOSS=0.151984 | REG_LOSS=0.070193 | SOFTCLIP_LOSS=0.698515 | PCL_LOSS=0.119396 | MEAN_GATE=0.1673 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.264940
  STEP 4000/11478 | TOTAL_LOSS=0.405075 | REG_LOSS=0.387400 | SOFTCLIP_LOSS=0.176665 | PCL_LOSS=0.000083 | MEAN_GATE=0.3013 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.622415
  STEP 4100/11478 | TOTAL_LOSS=0.258763 | REG_LOSS=0.223996 | SOFTCLIP_LOSS=0.347469 | PCL_LOSS=0.000205 | MEAN_GATE=0.1022 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.473282
  STEP 4200/11478 | TOTAL_LOSS=0.235044 | REG_LOSS=0.165783 | SOFTCLIP_LOSS=0.692601 | PCL_LOSS=0.000002 | MEAN_GATE=0.1490 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.407165
  STEP 4300/11478 | TOTAL_LOSS=0.074308 | REG_LOSS=0.056387 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.179212 | MEAN_GATE=0.1206 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.237460
  STEP 4400/11478 | TOTAL_LOSS=0.146044 | REG_LOSS=0.109366 | SOFTCLIP_LOSS=0.366784 | PCL_LOSS=0.000001 | MEAN_GATE=0.0999 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.330705
  STEP 4500/11478 | TOTAL_LOSS=0.315139 | REG_LOSS=0.245923 | SOFTCLIP_LOSS=0.692031 | PCL_LOSS=0.000136 | MEAN_GATE=0.1469 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.495906
  STEP 4600/11478 | TOTAL_LOSS=0.069127 | REG_LOSS=0.033507 | SOFTCLIP_LOSS=0.356200 | PCL_LOSS=0.000000 | MEAN_GATE=0.2623 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.183050
  STEP 4700/11478 | TOTAL_LOSS=0.496450 | REG_LOSS=0.429189 | SOFTCLIP_LOSS=0.672606 | PCL_LOSS=0.000001 | MEAN_GATE=0.2715 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.655125
  STEP 4800/11478 | TOTAL_LOSS=0.110022 | REG_LOSS=0.037250 | SOFTCLIP_LOSS=0.615435 | PCL_LOSS=0.112280 | MEAN_GATE=0.1974 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.193003
  STEP 4900/11478 | TOTAL_LOSS=0.296619 | REG_LOSS=0.216342 | SOFTCLIP_LOSS=0.689917 | PCL_LOSS=0.112847 | MEAN_GATE=0.2938 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.465126
  STEP 5000/11478 | TOTAL_LOSS=0.176069 | REG_LOSS=0.096510 | SOFTCLIP_LOSS=0.729967 | PCL_LOSS=0.065628 | MEAN_GATE=0.3335 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.310661
  STEP 5100/11478 | TOTAL_LOSS=0.316310 | REG_LOSS=0.257113 | SOFTCLIP_LOSS=0.551914 | PCL_LOSS=0.040062 | MEAN_GATE=0.1902 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.507063
  STEP 5200/11478 | TOTAL_LOSS=0.678162 | REG_LOSS=0.569043 | SOFTCLIP_LOSS=0.350415 | PCL_LOSS=0.740777 | MEAN_GATE=0.1271 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.754349
  STEP 5300/11478 | TOTAL_LOSS=0.273752 | REG_LOSS=0.170319 | SOFTCLIP_LOSS=0.329753 | PCL_LOSS=0.704572 | MEAN_GATE=0.2835 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.412697
  STEP 5400/11478 | TOTAL_LOSS=0.840187 | REG_LOSS=0.774077 | SOFTCLIP_LOSS=0.661099 | PCL_LOSS=0.000002 | MEAN_GATE=0.2597 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.879816
  STEP 5500/11478 | TOTAL_LOSS=1.318190 | REG_LOSS=1.246396 | SOFTCLIP_LOSS=0.717940 | PCL_LOSS=0.000000 | MEAN_GATE=0.2721 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.116421
  STEP 5600/11478 | TOTAL_LOSS=0.036140 | REG_LOSS=0.006350 | SOFTCLIP_LOSS=0.297732 | PCL_LOSS=0.000166 | MEAN_GATE=0.1436 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.079688
  STEP 5700/11478 | TOTAL_LOSS=0.159875 | REG_LOSS=0.087640 | SOFTCLIP_LOSS=0.692437 | PCL_LOSS=0.029912 | MEAN_GATE=0.2676 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.296041
  STEP 5800/11478 | TOTAL_LOSS=0.270750 | REG_LOSS=0.209937 | SOFTCLIP_LOSS=0.608126 | PCL_LOSS=0.000000 | MEAN_GATE=0.2062 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.458189
  STEP 5900/11478 | TOTAL_LOSS=0.302273 | REG_LOSS=0.302273 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.000000 | MEAN_GATE=0.2588 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.549794
  STEP 6000/11478 | TOTAL_LOSS=0.080490 | REG_LOSS=0.011141 | SOFTCLIP_LOSS=0.693483 | PCL_LOSS=0.000000 | MEAN_GATE=0.1656 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.105553
  STEP 6100/11478 | TOTAL_LOSS=0.231533 | REG_LOSS=0.195642 | SOFTCLIP_LOSS=0.358873 | PCL_LOSS=0.000043 | MEAN_GATE=0.2918 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.442314
  STEP 6200/11478 | TOTAL_LOSS=0.164358 | REG_LOSS=0.094992 | SOFTCLIP_LOSS=0.693644 | PCL_LOSS=0.000012 | MEAN_GATE=0.1379 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.308208
  STEP 6300/11478 | TOTAL_LOSS=0.622353 | REG_LOSS=0.584628 | SOFTCLIP_LOSS=0.377243 | PCL_LOSS=0.000003 | MEAN_GATE=0.2459 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.764610
  STEP 6400/11478 | TOTAL_LOSS=0.105697 | REG_LOSS=0.071038 | SOFTCLIP_LOSS=0.346591 | PCL_LOSS=0.000000 | MEAN_GATE=0.1530 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.266529
  STEP 6500/11478 | TOTAL_LOSS=0.450929 | REG_LOSS=0.368579 | SOFTCLIP_LOSS=0.336585 | PCL_LOSS=0.486908 | MEAN_GATE=0.2982 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.607107
  STEP 6600/11478 | TOTAL_LOSS=0.356591 | REG_LOSS=0.290276 | SOFTCLIP_LOSS=0.663146 | PCL_LOSS=0.000000 | MEAN_GATE=0.1498 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.538773
  STEP 6700/11478 | TOTAL_LOSS=0.457135 | REG_LOSS=0.389573 | SOFTCLIP_LOSS=0.675620 | PCL_LOSS=0.000000 | MEAN_GATE=0.0973 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.624158
  STEP 6800/11478 | TOTAL_LOSS=0.406530 | REG_LOSS=0.378566 | SOFTCLIP_LOSS=0.279631 | PCL_LOSS=0.000002 | MEAN_GATE=0.1827 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.615277
  STEP 6900/11478 | TOTAL_LOSS=6.585556 | REG_LOSS=6.517865 | SOFTCLIP_LOSS=0.676385 | PCL_LOSS=0.000520 | MEAN_GATE=0.2633 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=2.553011
  STEP 7000/11478 | TOTAL_LOSS=2.218287 | REG_LOSS=1.986749 | SOFTCLIP_LOSS=0.668387 | PCL_LOSS=1.646992 | MEAN_GATE=0.1078 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.409521
  STEP 7100/11478 | TOTAL_LOSS=0.096943 | REG_LOSS=0.062272 | SOFTCLIP_LOSS=0.346701 | PCL_LOSS=0.000008 | MEAN_GATE=0.1928 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.249544
  STEP 7200/11478 | TOTAL_LOSS=0.182540 | REG_LOSS=0.120275 | SOFTCLIP_LOSS=0.622649 | PCL_LOSS=0.000000 | MEAN_GATE=0.1898 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.346807
  STEP 7300/11478 | TOTAL_LOSS=0.180515 | REG_LOSS=0.109266 | SOFTCLIP_LOSS=0.694589 | PCL_LOSS=0.017897 | MEAN_GATE=0.1262 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.330554
  STEP 7400/11478 | TOTAL_LOSS=3.073375 | REG_LOSS=3.035841 | SOFTCLIP_LOSS=0.341993 | PCL_LOSS=0.033344 | MEAN_GATE=0.1370 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.742366
  STEP 7500/11478 | TOTAL_LOSS=0.035929 | REG_LOSS=0.001877 | SOFTCLIP_LOSS=0.340464 | PCL_LOSS=0.000049 | MEAN_GATE=0.1567 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.043327
  STEP 7600/11478 | TOTAL_LOSS=0.376781 | REG_LOSS=0.376778 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.000034 | MEAN_GATE=0.2668 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.613822
  STEP 7700/11478 | TOTAL_LOSS=0.894465 | REG_LOSS=0.858768 | SOFTCLIP_LOSS=0.356956 | PCL_LOSS=0.000012 | MEAN_GATE=0.3395 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.926697
  STEP 7800/11478 | TOTAL_LOSS=0.326759 | REG_LOSS=0.238901 | SOFTCLIP_LOSS=0.696459 | PCL_LOSS=0.182114 | MEAN_GATE=0.1419 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.488775
  STEP 7900/11478 | TOTAL_LOSS=0.210998 | REG_LOSS=0.177657 | SOFTCLIP_LOSS=0.333408 | PCL_LOSS=0.000000 | MEAN_GATE=0.1338 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.421494
  STEP 8000/11478 | TOTAL_LOSS=0.901950 | REG_LOSS=0.839561 | SOFTCLIP_LOSS=0.623891 | PCL_LOSS=0.000000 | MEAN_GATE=0.2842 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.916276
  STEP 8100/11478 | TOTAL_LOSS=1.395794 | REG_LOSS=1.350150 | SOFTCLIP_LOSS=0.361926 | PCL_LOSS=0.094510 | MEAN_GATE=0.4635 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.161960
