Using device: cuda
[DavisDatasetP13D] input pairs: 30056
[DavisDatasetP13D] kept pairs : 28696
[DavisDatasetP13D] missing counts: {'drug_1d': 0, 'drug_2d': 0, 'protein_1d': 0, 'protein_3d': 1360}
TOTAL SIZE: 28696
TRAIN SIZE: 22956
VAL SIZE: 5740
SPLIT JSON: data/splits/davis_fixed_split_size2.json
MODEL: drug_1d + protein_1d + protein_3d + protein(1d-3d) contrastive learning

EPOCH 1/30
  STEP 100/11478 | TOTAL_LOSS=0.301075 | REG_LOSS=0.229882 | PCL_LOSS=0.711929 | MEAN_GATE=0.5181 | BATCH_RMSE=0.479461
  STEP 5700/11478 | TOTAL_LOSS=0.099868 | REG_LOSS=0.099868 | PCL_LOSS=0.000003 | MEAN_GATE=0.1483 | BATCH_RMSE=0.316018
  STEP 5800/11478 | TOTAL_LOSS=0.549735 | REG_LOSS=0.549716 | PCL_LOSS=0.000195 | MEAN_GATE=0.1656 | BATCH_RMSE=0.741428
  STEP 5900/11478 | TOTAL_LOSS=0.107564 | REG_LOSS=0.107517 | PCL_LOSS=0.000477 | MEAN_GATE=0.1129 | BATCH_RMSE=0.327897
  STEP 6000/11478 | TOTAL_LOSS=0.013254 | REG_LOSS=0.013252 | PCL_LOSS=0.000026 | MEAN_GATE=0.1308 | BATCH_RMSE=0.115116
  STEP 6100/11478 | TOTAL_LOSS=0.569794 | REG_LOSS=0.569765 | PCL_LOSS=0.000286 | MEAN_GATE=0.2942 | BATCH_RMSE=0.754828
  STEP 6200/11478 | TOTAL_LOSS=0.978063 | REG_LOSS=0.978063 | PCL_LOSS=0.000000 | MEAN_GATE=0.2988 | BATCH_RMSE=0.988971
  STEP 6300/11478 | TOTAL_LOSS=0.275990 | REG_LOSS=0.275989 | PCL_LOSS=0.000003 | MEAN_GATE=0.2205 | BATCH_RMSE=0.525347
  STEP 6400/11478 | TOTAL_LOSS=0.954620 | REG_LOSS=0.954620 | PCL_LOSS=0.000000 | MEAN_GATE=0.2408 | BATCH_RMSE=0.977047
  STEP 6500/11478 | TOTAL_LOSS=0.826710 | REG_LOSS=0.826710 | PCL_LOSS=0.000000 | MEAN_GATE=0.1731 | BATCH_RMSE=0.909236
  STEP 6600/11478 | TOTAL_LOSS=0.324332 | REG_LOSS=0.324332 | PCL_LOSS=0.000000 | MEAN_GATE=0.3283 | BATCH_RMSE=0.569501
  STEP 6700/11478 | TOTAL_LOSS=0.948618 | REG_LOSS=0.948605 | PCL_LOSS=0.000136 | MEAN_GATE=0.3015 | BATCH_RMSE=0.973963
  STEP 6800/11478 | TOTAL_LOSS=0.016324 | REG_LOSS=0.016323 | PCL_LOSS=0.000001 | MEAN_GATE=0.1646 | BATCH_RMSE=0.127763
  STEP 6900/11478 | TOTAL_LOSS=0.628443 | REG_LOSS=0.628441 | PCL_LOSS=0.000012 | MEAN_GATE=0.3211 | BATCH_RMSE=0.792743
  STEP 7000/11478 | TOTAL_LOSS=0.066176 | REG_LOSS=0.018253 | PCL_LOSS=0.479225 | MEAN_GATE=0.1614 | BATCH_RMSE=0.135104
  STEP 7100/11478 | TOTAL_LOSS=0.079077 | REG_LOSS=0.070586 | PCL_LOSS=0.084901 | MEAN_GATE=0.3169 | BATCH_RMSE=0.265681
  STEP 7200/11478 | TOTAL_LOSS=0.084119 | REG_LOSS=0.083644 | PCL_LOSS=0.004752 | MEAN_GATE=0.1367 | BATCH_RMSE=0.289212
  STEP 7300/11478 | TOTAL_LOSS=1.324841 | REG_LOSS=1.288558 | PCL_LOSS=0.362833 | MEAN_GATE=0.1141 | BATCH_RMSE=1.135147
  STEP 7400/11478 | TOTAL_LOSS=1.102608 | REG_LOSS=1.040419 | PCL_LOSS=0.621881 | MEAN_GATE=0.1758 | BATCH_RMSE=1.020010
  STEP 7500/11478 | TOTAL_LOSS=0.901216 | REG_LOSS=0.901216 | PCL_LOSS=0.000000 | MEAN_GATE=0.1117 | BATCH_RMSE=0.949324
  STEP 7600/11478 | TOTAL_LOSS=0.064700 | REG_LOSS=0.064700 | PCL_LOSS=0.000001 | MEAN_GATE=0.1178 | BATCH_RMSE=0.254362
  STEP 7700/11478 | TOTAL_LOSS=0.013950 | REG_LOSS=0.013950 | PCL_LOSS=0.000000 | MEAN_GATE=0.1632 | BATCH_RMSE=0.118109
  STEP 7800/11478 | TOTAL_LOSS=0.154473 | REG_LOSS=0.154473 | PCL_LOSS=0.000000 | MEAN_GATE=0.2015 | BATCH_RMSE=0.393030
  STEP 7900/11478 | TOTAL_LOSS=0.268902 | REG_LOSS=0.206588 | PCL_LOSS=0.623144 | MEAN_GATE=0.1199 | BATCH_RMSE=0.454519
  STEP 8000/11478 | TOTAL_LOSS=0.012653 | REG_LOSS=0.012653 | PCL_LOSS=0.000000 | MEAN_GATE=0.2115 | BATCH_RMSE=0.112485
  STEP 8100/11478 | TOTAL_LOSS=0.030156 | REG_LOSS=0.016172 | PCL_LOSS=0.139840 | MEAN_GATE=0.1272 | BATCH_RMSE=0.127168
  STEP 8200/11478 | TOTAL_LOSS=0.354880 | REG_LOSS=0.336731 | PCL_LOSS=0.181494 | MEAN_GATE=0.2066 | BATCH_RMSE=0.580285
  STEP 8300/11478 | TOTAL_LOSS=0.856009 | REG_LOSS=0.856009 | PCL_LOSS=0.000000 | MEAN_GATE=0.2320 | BATCH_RMSE=0.925207
  STEP 8400/11478 | TOTAL_LOSS=2.768257 | REG_LOSS=2.698863 | PCL_LOSS=0.693935 | MEAN_GATE=0.1206 | BATCH_RMSE=1.642822
  STEP 8500/11478 | TOTAL_LOSS=1.271341 | REG_LOSS=1.271341 | PCL_LOSS=0.000000 | MEAN_GATE=0.0973 | BATCH_RMSE=1.127538
  STEP 8600/11478 | TOTAL_LOSS=0.042514 | REG_LOSS=0.042514 | PCL_LOSS=0.000000 | MEAN_GATE=0.1123 | BATCH_RMSE=0.206189
  STEP 8700/11478 | TOTAL_LOSS=0.685593 | REG_LOSS=0.648667 | PCL_LOSS=0.369259 | MEAN_GATE=0.2485 | BATCH_RMSE=0.805399
  STEP 8800/11478 | TOTAL_LOSS=0.676244 | REG_LOSS=0.676244 | PCL_LOSS=0.000000 | MEAN_GATE=0.2538 | BATCH_RMSE=0.822340
  STEP 8900/11478 | TOTAL_LOSS=0.074057 | REG_LOSS=0.023225 | PCL_LOSS=0.508313 | MEAN_GATE=0.1258 | BATCH_RMSE=0.152399
  STEP 9000/11478 | TOTAL_LOSS=0.092690 | REG_LOSS=0.092690 | PCL_LOSS=0.000000 | MEAN_GATE=0.2398 | BATCH_RMSE=0.304450
  STEP 9100/11478 | TOTAL_LOSS=0.067576 | REG_LOSS=0.067570 | PCL_LOSS=0.000059 | MEAN_GATE=0.3203 | BATCH_RMSE=0.259942
  STEP 9200/11478 | TOTAL_LOSS=0.214839 | REG_LOSS=0.199476 | PCL_LOSS=0.153625 | MEAN_GATE=0.2556 | BATCH_RMSE=0.446628
  STEP 9300/11478 | TOTAL_LOSS=0.392611 | REG_LOSS=0.376773 | PCL_LOSS=0.158381 | MEAN_GATE=0.2411 | BATCH_RMSE=0.613818
  STEP 9400/11478 | TOTAL_LOSS=0.196603 | REG_LOSS=0.196602 | PCL_LOSS=0.000003 | MEAN_GATE=0.1583 | BATCH_RMSE=0.443399
  STEP 9500/11478 | TOTAL_LOSS=0.176420 | REG_LOSS=0.176420 | PCL_LOSS=0.000000 | MEAN_GATE=0.2883 | BATCH_RMSE=0.420024
  STEP 9600/11478 | TOTAL_LOSS=0.521269 | REG_LOSS=0.521248 | PCL_LOSS=0.000216 | MEAN_GATE=0.2395 | BATCH_RMSE=0.721975
  STEP 9700/11478 | TOTAL_LOSS=0.668114 | REG_LOSS=0.606244 | PCL_LOSS=0.618692 | MEAN_GATE=0.3223 | BATCH_RMSE=0.778617
  STEP 9800/11478 | TOTAL_LOSS=0.435573 | REG_LOSS=0.432078 | PCL_LOSS=0.034942 | MEAN_GATE=0.1141 | BATCH_RMSE=0.657327
  STEP 9900/11478 | TOTAL_LOSS=0.255064 | REG_LOSS=0.255064 | PCL_LOSS=0.000000 | MEAN_GATE=0.1699 | BATCH_RMSE=0.505038
  STEP 10000/11478 | TOTAL_LOSS=0.468472 | REG_LOSS=0.467898 | PCL_LOSS=0.005734 | MEAN_GATE=0.1450 | BATCH_RMSE=0.684031
  STEP 10100/11478 | TOTAL_LOSS=0.067263 | REG_LOSS=0.067263 | PCL_LOSS=0.000000 | MEAN_GATE=0.2361 | BATCH_RMSE=0.259351
  STEP 10200/11478 | TOTAL_LOSS=0.748975 | REG_LOSS=0.748975 | PCL_LOSS=0.000000 | MEAN_GATE=0.3893 | BATCH_RMSE=0.865433
  STEP 10300/11478 | TOTAL_LOSS=0.311347 | REG_LOSS=0.311347 | PCL_LOSS=0.000002 | MEAN_GATE=0.1088 | BATCH_RMSE=0.557985
  STEP 10400/11478 | TOTAL_LOSS=1.105955 | REG_LOSS=1.065101 | PCL_LOSS=0.408539 | MEAN_GATE=0.1593 | BATCH_RMSE=1.032037
  STEP 10500/11478 | TOTAL_LOSS=0.107377 | REG_LOSS=0.035431 | PCL_LOSS=0.719461 | MEAN_GATE=0.1516 | BATCH_RMSE=0.188232
  STEP 10600/11478 | TOTAL_LOSS=0.100294 | REG_LOSS=0.100293 | PCL_LOSS=0.000019 | MEAN_GATE=0.1427 | BATCH_RMSE=0.316690
  STEP 10700/11478 | TOTAL_LOSS=0.264111 | REG_LOSS=0.264111 | PCL_LOSS=0.000000 | MEAN_GATE=0.1873 | BATCH_RMSE=0.513918
  STEP 10800/11478 | TOTAL_LOSS=0.856081 | REG_LOSS=0.856081 | PCL_LOSS=0.000000 | MEAN_GATE=0.2870 | BATCH_RMSE=0.925246
  STEP 10900/11478 | TOTAL_LOSS=0.229489 | REG_LOSS=0.229489 | PCL_LOSS=0.000001 | MEAN_GATE=0.2895 | BATCH_RMSE=0.479050
  STEP 11000/11478 | TOTAL_LOSS=0.077111 | REG_LOSS=0.028683 | PCL_LOSS=0.484284 | MEAN_GATE=0.1774 | BATCH_RMSE=0.169360
  STEP 11100/11478 | TOTAL_LOSS=0.043507 | REG_LOSS=0.043507 | PCL_LOSS=0.000000 | MEAN_GATE=0.1916 | BATCH_RMSE=0.208583
  STEP 11200/11478 | TOTAL_LOSS=0.041243 | REG_LOSS=0.041243 | PCL_LOSS=0.000000 | MEAN_GATE=0.1050 | BATCH_RMSE=0.203085
  STEP 11300/11478 | TOTAL_LOSS=0.406213 | REG_LOSS=0.399259 | PCL_LOSS=0.069534 | MEAN_GATE=0.1797 | BATCH_RMSE=0.631870
  STEP 11400/11478 | TOTAL_LOSS=0.594837 | REG_LOSS=0.593516 | PCL_LOSS=0.013207 | MEAN_GATE=0.1865 | BATCH_RMSE=0.770400
[EPOCH 009/030] TRAIN: TOTAL=0.579310 | REG=0.569717 | PCL=0.095928 | RMSE=0.754796 | MAE=0.519073 | CI=0.770219 | RM2=0.288715
[EPOCH 009/030] VAL  : TOTAL=0.471828 | REG=0.465014 | PCL=0.068141 | RMSE=0.681919 | MAE=0.470037 | CI=0.811201 | RM2=0.413583
  SAVED NEW BEST MODEL | EPOCH=009 | BEST_VAL_RMSE=0.681919 | BEST_VAL_MAE=0.470037 | BEST_VAL_CI=0.811201 | BEST_VAL_RM2=0.413583

EPOCH 10/30
  STEP 100/11478 | TOTAL_LOSS=2.895503 | REG_LOSS=2.895476 | PCL_LOSS=0.000270 | MEAN_GATE=0.1603 | BATCH_RMSE=1.701610
  STEP 200/11478 | TOTAL_LOSS=2.104961 | REG_LOSS=2.104961 | PCL_LOSS=0.000000 | MEAN_GATE=0.2346 | BATCH_RMSE=1.450848
  STEP 300/11478 | TOTAL_LOSS=1.638263 | REG_LOSS=1.637560 | PCL_LOSS=0.007033 | MEAN_GATE=0.2305 | BATCH_RMSE=1.279672
  STEP 400/11478 | TOTAL_LOSS=0.011397 | REG_LOSS=0.011397 | PCL_LOSS=0.000000 | MEAN_GATE=0.3212 | BATCH_RMSE=0.106755
  STEP 500/11478 | TOTAL_LOSS=0.098734 | REG_LOSS=0.013861 | PCL_LOSS=0.848729 | MEAN_GATE=0.0984 | BATCH_RMSE=0.117734
  STEP 600/11478 | TOTAL_LOSS=0.733572 | REG_LOSS=0.733403 | PCL_LOSS=0.001696 | MEAN_GATE=0.2844 | BATCH_RMSE=0.856389
  STEP 700/11478 | TOTAL_LOSS=0.180487 | REG_LOSS=0.124897 | PCL_LOSS=0.555896 | MEAN_GATE=0.1234 | BATCH_RMSE=0.353408
  STEP 800/11478 | TOTAL_LOSS=0.092247 | REG_LOSS=0.092246 | PCL_LOSS=0.000012 | MEAN_GATE=0.0883 | BATCH_RMSE=0.303721
  STEP 900/11478 | TOTAL_LOSS=0.288330 | REG_LOSS=0.288330 | PCL_LOSS=0.000000 | MEAN_GATE=0.2518 | BATCH_RMSE=0.536964
  STEP 1000/11478 | TOTAL_LOSS=0.019853 | REG_LOSS=0.019842 | PCL_LOSS=0.000110 | MEAN_GATE=0.0951 | BATCH_RMSE=0.140862
  STEP 1100/11478 | TOTAL_LOSS=0.237960 | REG_LOSS=0.237960 | PCL_LOSS=0.000000 | MEAN_GATE=0.2062 | BATCH_RMSE=0.487812
  STEP 1200/11478 | TOTAL_LOSS=0.498504 | REG_LOSS=0.498186 | PCL_LOSS=0.003185 | MEAN_GATE=0.1259 | BATCH_RMSE=0.705823
  STEP 1300/11478 | TOTAL_LOSS=0.108980 | REG_LOSS=0.029805 | PCL_LOSS=0.791747 | MEAN_GATE=0.2096 | BATCH_RMSE=0.172642
  STEP 1400/11478 | TOTAL_LOSS=0.097608 | REG_LOSS=0.097608 | PCL_LOSS=0.000000 | MEAN_GATE=0.1372 | BATCH_RMSE=0.312423
  STEP 1500/11478 | TOTAL_LOSS=0.093166 | REG_LOSS=0.093139 | PCL_LOSS=0.000274 | MEAN_GATE=0.1748 | BATCH_RMSE=0.305187
  STEP 1600/11478 | TOTAL_LOSS=0.114132 | REG_LOSS=0.113988 | PCL_LOSS=0.001441 | MEAN_GATE=0.1164 | BATCH_RMSE=0.337621
  STEP 1700/11478 | TOTAL_LOSS=0.284573 | REG_LOSS=0.283987 | PCL_LOSS=0.005863 | MEAN_GATE=0.1242 | BATCH_RMSE=0.532904
  STEP 1800/11478 | TOTAL_LOSS=1.563940 | REG_LOSS=1.563936 | PCL_LOSS=0.000043 | MEAN_GATE=0.3490 | BATCH_RMSE=1.250574
  STEP 1900/11478 | TOTAL_LOSS=0.001502 | REG_LOSS=0.001488 | PCL_LOSS=0.000140 | MEAN_GATE=0.3095 | BATCH_RMSE=0.038572
  STEP 2000/11478 | TOTAL_LOSS=0.196127 | REG_LOSS=0.196127 | PCL_LOSS=0.000000 | MEAN_GATE=0.2255 | BATCH_RMSE=0.442863
  STEP 2100/11478 | TOTAL_LOSS=0.115191 | REG_LOSS=0.115190 | PCL_LOSS=0.000001 | MEAN_GATE=0.2043 | BATCH_RMSE=0.339397
  STEP 2200/11478 | TOTAL_LOSS=0.701801 | REG_LOSS=0.701801 | PCL_LOSS=0.000000 | MEAN_GATE=0.3040 | BATCH_RMSE=0.837736
  STEP 2300/11478 | TOTAL_LOSS=0.511230 | REG_LOSS=0.511229 | PCL_LOSS=0.000000 | MEAN_GATE=0.4203 | BATCH_RMSE=0.715003
  STEP 2400/11478 | TOTAL_LOSS=0.416922 | REG_LOSS=0.416922 | PCL_LOSS=0.000000 | MEAN_GATE=0.2733 | BATCH_RMSE=0.645695
  STEP 2500/11478 | TOTAL_LOSS=3.142950 | REG_LOSS=3.142942 | PCL_LOSS=0.000075 | MEAN_GATE=0.1747 | BATCH_RMSE=1.772835
  STEP 2600/11478 | TOTAL_LOSS=0.027327 | REG_LOSS=0.027327 | PCL_LOSS=0.000001 | MEAN_GATE=0.1650 | BATCH_RMSE=0.165310
  STEP 2700/11478 | TOTAL_LOSS=0.045270 | REG_LOSS=0.045270 | PCL_LOSS=0.000001 | MEAN_GATE=0.1887 | BATCH_RMSE=0.212768
  STEP 2800/11478 | TOTAL_LOSS=0.066025 | REG_LOSS=0.065889 | PCL_LOSS=0.001366 | MEAN_GATE=0.1223 | BATCH_RMSE=0.256688
  STEP 2900/11478 | TOTAL_LOSS=0.175933 | REG_LOSS=0.112112 | PCL_LOSS=0.638215 | MEAN_GATE=0.1947 | BATCH_RMSE=0.334831
  STEP 3000/11478 | TOTAL_LOSS=0.139060 | REG_LOSS=0.139060 | PCL_LOSS=0.000000 | MEAN_GATE=0.1819 | BATCH_RMSE=0.372907
  STEP 3100/11478 | TOTAL_LOSS=0.534295 | REG_LOSS=0.534295 | PCL_LOSS=0.000000 | MEAN_GATE=0.2624 | BATCH_RMSE=0.730955
  STEP 3200/11478 | TOTAL_LOSS=0.490670 | REG_LOSS=0.490670 | PCL_LOSS=0.000000 | MEAN_GATE=0.1098 | BATCH_RMSE=0.700478
  STEP 3300/11478 | TOTAL_LOSS=1.568785 | REG_LOSS=1.568741 | PCL_LOSS=0.000436 | MEAN_GATE=0.1133 | BATCH_RMSE=1.252494
  STEP 3400/11478 | TOTAL_LOSS=0.024240 | REG_LOSS=0.022108 | PCL_LOSS=0.021318 | MEAN_GATE=0.2505 | BATCH_RMSE=0.148687
  STEP 3500/11478 | TOTAL_LOSS=0.181695 | REG_LOSS=0.181695 | PCL_LOSS=0.000000 | MEAN_GATE=0.2153 | BATCH_RMSE=0.426256
  STEP 3600/11478 | TOTAL_LOSS=0.705270 | REG_LOSS=0.705242 | PCL_LOSS=0.000272 | MEAN_GATE=0.1959 | BATCH_RMSE=0.839787
  STEP 3700/11478 | TOTAL_LOSS=0.044354 | REG_LOSS=0.044354 | PCL_LOSS=0.000004 | MEAN_GATE=0.1031 | BATCH_RMSE=0.210603
  STEP 3800/11478 | TOTAL_LOSS=0.102914 | REG_LOSS=0.102914 | PCL_LOSS=0.000002 | MEAN_GATE=0.3189 | BATCH_RMSE=0.320802
  STEP 3900/11478 | TOTAL_LOSS=0.243168 | REG_LOSS=0.243167 | PCL_LOSS=0.000007 | MEAN_GATE=0.2816 | BATCH_RMSE=0.493120
  STEP 4000/11478 | TOTAL_LOSS=0.059687 | REG_LOSS=0.059503 | PCL_LOSS=0.001846 | MEAN_GATE=0.1009 | BATCH_RMSE=0.243932
  STEP 4100/11478 | TOTAL_LOSS=0.101326 | REG_LOSS=0.100632 | PCL_LOSS=0.006939 | MEAN_GATE=0.1214 | BATCH_RMSE=0.317225
  STEP 4200/11478 | TOTAL_LOSS=0.228901 | REG_LOSS=0.228901 | PCL_LOSS=0.000001 | MEAN_GATE=0.2564 | BATCH_RMSE=0.478436
  STEP 4300/11478 | TOTAL_LOSS=0.072858 | REG_LOSS=0.061821 | PCL_LOSS=0.110369 | MEAN_GATE=0.2522 | BATCH_RMSE=0.248639
  STEP 4400/11478 | TOTAL_LOSS=1.485838 | REG_LOSS=1.397774 | PCL_LOSS=0.880641 | MEAN_GATE=0.3037 | BATCH_RMSE=1.182275
  STEP 4500/11478 | TOTAL_LOSS=1.023710 | REG_LOSS=1.023101 | PCL_LOSS=0.006092 | MEAN_GATE=0.2160 | BATCH_RMSE=1.011485
  STEP 4600/11478 | TOTAL_LOSS=0.061831 | REG_LOSS=0.060573 | PCL_LOSS=0.012581 | MEAN_GATE=0.1322 | BATCH_RMSE=0.246115
  STEP 4700/11478 | TOTAL_LOSS=0.090047 | REG_LOSS=0.055611 | PCL_LOSS=0.344366 | MEAN_GATE=0.3061 | BATCH_RMSE=0.235819
  STEP 4800/11478 | TOTAL_LOSS=0.008918 | REG_LOSS=0.008918 | PCL_LOSS=0.000000 | MEAN_GATE=0.1338 | BATCH_RMSE=0.094433
  STEP 4900/11478 | TOTAL_LOSS=0.229477 | REG_LOSS=0.228613 | PCL_LOSS=0.008646 | MEAN_GATE=0.1833 | BATCH_RMSE=0.478135
  STEP 5000/11478 | TOTAL_LOSS=0.219782 | REG_LOSS=0.219288 | PCL_LOSS=0.004939 | MEAN_GATE=0.3057 | BATCH_RMSE=0.468282
  STEP 5100/11478 | TOTAL_LOSS=0.643580 | REG_LOSS=0.643580 | PCL_LOSS=0.000001 | MEAN_GATE=0.1482 | BATCH_RMSE=0.802235
  STEP 5200/11478 | TOTAL_LOSS=3.199008 | REG_LOSS=3.199008 | PCL_LOSS=0.000000 | MEAN_GATE=0.2835 | BATCH_RMSE=1.788577
  STEP 5300/11478 | TOTAL_LOSS=0.047137 | REG_LOSS=0.038493 | PCL_LOSS=0.086439 | MEAN_GATE=0.3132 | BATCH_RMSE=0.196197
  STEP 5400/11478 | TOTAL_LOSS=0.004785 | REG_LOSS=0.004374 | PCL_LOSS=0.004114 | MEAN_GATE=0.1122 | BATCH_RMSE=0.066133
  STEP 5500/11478 | TOTAL_LOSS=0.174120 | REG_LOSS=0.174120 | PCL_LOSS=0.000000 | MEAN_GATE=0.2259 | BATCH_RMSE=0.417276
  STEP 5600/11478 | TOTAL_LOSS=0.676918 | REG_LOSS=0.671770 | PCL_LOSS=0.051488 | MEAN_GATE=0.2580 | BATCH_RMSE=0.819616
  STEP 5700/11478 | TOTAL_LOSS=0.071911 | REG_LOSS=0.071911 | PCL_LOSS=0.000000 | MEAN_GATE=0.1424 | BATCH_RMSE=0.268163
  STEP 5800/11478 | TOTAL_LOSS=2.213894 | REG_LOSS=2.213891 | PCL_LOSS=0.000032 | MEAN_GATE=0.3715 | BATCH_RMSE=1.487915
  STEP 5900/11478 | TOTAL_LOSS=0.372776 | REG_LOSS=0.292275 | PCL_LOSS=0.805013 | MEAN_GATE=0.3688 | BATCH_RMSE=0.540624
  STEP 6000/11478 | TOTAL_LOSS=0.818497 | REG_LOSS=0.807179 | PCL_LOSS=0.113178 | MEAN_GATE=0.1527 | BATCH_RMSE=0.898431
  STEP 6100/11478 | TOTAL_LOSS=0.025219 | REG_LOSS=0.002870 | PCL_LOSS=0.223485 | MEAN_GATE=0.1284 | BATCH_RMSE=0.053576
  STEP 6200/11478 | TOTAL_LOSS=0.273067 | REG_LOSS=0.272457 | PCL_LOSS=0.006101 | MEAN_GATE=0.3287 | BATCH_RMSE=0.521974
  STEP 6300/11478 | TOTAL_LOSS=0.745210 | REG_LOSS=0.745210 | PCL_LOSS=0.000000 | MEAN_GATE=0.3388 | BATCH_RMSE=0.863256
  STEP 6400/11478 | TOTAL_LOSS=0.776158 | REG_LOSS=0.775181 | PCL_LOSS=0.009765 | MEAN_GATE=0.1218 | BATCH_RMSE=0.880444
  STEP 6500/11478 | TOTAL_LOSS=0.482026 | REG_LOSS=0.424833 | PCL_LOSS=0.571928 | MEAN_GATE=0.1608 | BATCH_RMSE=0.651792
  STEP 6600/11478 | TOTAL_LOSS=0.704084 | REG_LOSS=0.704079 | PCL_LOSS=0.000050 | MEAN_GATE=0.1977 | BATCH_RMSE=0.839094
  STEP 6700/11478 | TOTAL_LOSS=0.116463 | REG_LOSS=0.116463 | PCL_LOSS=0.000000 | MEAN_GATE=0.2963 | BATCH_RMSE=0.341267
  STEP 6800/11478 | TOTAL_LOSS=0.444547 | REG_LOSS=0.426918 | PCL_LOSS=0.176282 | MEAN_GATE=0.3537 | BATCH_RMSE=0.653390
  STEP 6900/11478 | TOTAL_LOSS=0.034920 | REG_LOSS=0.034769 | PCL_LOSS=0.001510 | MEAN_GATE=0.1419 | BATCH_RMSE=0.186465
  STEP 7000/11478 | TOTAL_LOSS=0.075489 | REG_LOSS=0.051078 | PCL_LOSS=0.244115 | MEAN_GATE=0.2316 | BATCH_RMSE=0.226004
  STEP 7100/11478 | TOTAL_LOSS=0.308457 | REG_LOSS=0.308457 | PCL_LOSS=0.000000 | MEAN_GATE=0.2510 | BATCH_RMSE=0.555389
  STEP 7200/11478 | TOTAL_LOSS=2.977059 | REG_LOSS=2.977059 | PCL_LOSS=0.000000 | MEAN_GATE=0.4438 | BATCH_RMSE=1.725415
  STEP 7300/11478 | TOTAL_LOSS=2.271933 | REG_LOSS=2.271807 | PCL_LOSS=0.001262 | MEAN_GATE=0.3477 | BATCH_RMSE=1.507251
  STEP 7400/11478 | TOTAL_LOSS=0.314188 | REG_LOSS=0.314188 | PCL_LOSS=0.000000 | MEAN_GATE=0.3030 | BATCH_RMSE=0.560524
  STEP 7500/11478 | TOTAL_LOSS=0.465996 | REG_LOSS=0.465995 | PCL_LOSS=0.000012 | MEAN_GATE=0.1665 | BATCH_RMSE=0.682638
  STEP 7600/11478 | TOTAL_LOSS=1.973825 | REG_LOSS=1.973786 | PCL_LOSS=0.000390 | MEAN_GATE=0.2637 | BATCH_RMSE=1.404915
  STEP 7700/11478 | TOTAL_LOSS=0.001628 | REG_LOSS=0.001628 | PCL_LOSS=0.000000 | MEAN_GATE=0.2289 | BATCH_RMSE=0.040347
  STEP 7800/11478 | TOTAL_LOSS=0.369923 | REG_LOSS=0.314593 | PCL_LOSS=0.553300 | MEAN_GATE=0.1761 | BATCH_RMSE=0.560886
  STEP 7900/11478 | TOTAL_LOSS=0.099168 | REG_LOSS=0.040091 | PCL_LOSS=0.590768 | MEAN_GATE=0.1043 | BATCH_RMSE=0.200227
  STEP 8000/11478 | TOTAL_LOSS=0.176791 | REG_LOSS=0.176791 | PCL_LOSS=0.000001 | MEAN_GATE=0.1121 | BATCH_RMSE=0.420465
  STEP 8100/11478 | TOTAL_LOSS=0.079745 | REG_LOSS=0.079745 | PCL_LOSS=0.000000 | MEAN_GATE=0.2082 | BATCH_RMSE=0.282392
  STEP 8200/11478 | TOTAL_LOSS=1.131373 | REG_LOSS=1.124408 | PCL_LOSS=0.069647 | MEAN_GATE=0.3969 | BATCH_RMSE=1.060381
  STEP 8300/11478 | TOTAL_LOSS=0.435002 | REG_LOSS=0.421854 | PCL_LOSS=0.131485 | MEAN_GATE=0.1687 | BATCH_RMSE=0.649503
  STEP 8400/11478 | TOTAL_LOSS=0.378827 | REG_LOSS=0.340241 | PCL_LOSS=0.385859 | MEAN_GATE=0.1252 | BATCH_RMSE=0.583302
  STEP 8500/11478 | TOTAL_LOSS=2.711322 | REG_LOSS=2.708894 | PCL_LOSS=0.024280 | MEAN_GATE=0.2430 | BATCH_RMSE=1.645872
  STEP 8600/11478 | TOTAL_LOSS=1.082906 | REG_LOSS=1.082906 | PCL_LOSS=0.000000 | MEAN_GATE=0.2458 | BATCH_RMSE=1.040628
  STEP 8700/11478 | TOTAL_LOSS=0.198863 | REG_LOSS=0.197289 | PCL_LOSS=0.015743 | MEAN_GATE=0.0943 | BATCH_RMSE=0.444172
  STEP 8800/11478 | TOTAL_LOSS=0.129021 | REG_LOSS=0.129019 | PCL_LOSS=0.000016 | MEAN_GATE=0.1413 | BATCH_RMSE=0.359193
  STEP 8900/11478 | TOTAL_LOSS=0.877793 | REG_LOSS=0.860299 | PCL_LOSS=0.174942 | MEAN_GATE=0.1804 | BATCH_RMSE=0.927523
  STEP 9000/11478 | TOTAL_LOSS=0.248023 | REG_LOSS=0.248003 | PCL_LOSS=0.000202 | MEAN_GATE=0.1216 | BATCH_RMSE=0.497999
  STEP 9100/11478 | TOTAL_LOSS=0.282775 | REG_LOSS=0.247546 | PCL_LOSS=0.352287 | MEAN_GATE=0.1557 | BATCH_RMSE=0.497540
  STEP 9200/11478 | TOTAL_LOSS=1.354199 | REG_LOSS=1.322624 | PCL_LOSS=0.315751 | MEAN_GATE=0.4124 | BATCH_RMSE=1.150054
  STEP 9300/11478 | TOTAL_LOSS=1.907756 | REG_LOSS=1.907756 | PCL_LOSS=0.000000 | MEAN_GATE=0.1759 | BATCH_RMSE=1.381216
  STEP 9400/11478 | TOTAL_LOSS=4.344892 | REG_LOSS=4.344892 | PCL_LOSS=0.000000 | MEAN_GATE=0.1480 | BATCH_RMSE=2.084440
